"id","bpm","loudness","chord_key","chord_change_rate","song_key","key_strength","danceability","dynamic_complexity"
"0aee31ba-4800-4cfd-b986-aecdc28fd6ca","96.0002288818","0.904798328876","A major","0.0619091764092","A minor","0.814993321896","1.34322929382","3.72025609016"
"0ae26c7f-de2d-41e0-85f5-960e90c85b1b","172.265869141","0.86917835474","F major","0.0640848353505","F major","0.876267433167","1.1926472187","3.24884557724"
"0aeed3ce-7fb9-420c-825b-234e5be8605f","138.222671509","0.891833424568","A major","0.0254167802632","A major","0.778269648552","1.2662653923","3.38720297813"
"0afa4f4a-af47-4efc-82c4-e71a94c2fbf6","119.976356506","0.947287082672","D# major","0.0806284919381","A# major","0.596499502659","1.08523106575","1.85507786274"
"0afdf0bb-cf31-456b-814e-afc42b26da4b","90.507774353","0.957264065742","F minor","0.0785876959562","A# minor","0.595955073833","1.32139539719","1.63732385635"
"0afe21eb-9fe9-4e17-8394-6c7a615dba21","110.281700134","0.651223123074","B minor","0.0733460187912","G major","0.570445775986","1.02041101456","3.77546858788"
"0aff4799-849f-4f83-84f4-22cabbba2378","114.017417908","0.672092139721","G# minor","0.0569375343621","G# minor","0.819816768169","0.889756679535","5.0684094429"
"0b0169d4-41fd-45e7-bd9d-cb94f025a41d","135.336425781","0.933557868004","F major","0.0622001364827","F major","0.716921985149","1.14710915089","2.49530267715"
"0b095b6e-159c-4bc0-9080-b51102e86c5c","136.350952148","0.915041327477","D minor","0.0931428596377","F major","0.537093877792","1.40386903286","4.59709835052"
"0b0a885d-5d64-491b-beb5-bcdc81a3b97c","97.6543579102","0.874975502491","C minor","0.097038552165","F minor","0.614277482033","1.17982661724","2.9832611084"
"0b095f1f-4927-4b86-a2f7-a1b1abf5bac7","122.169776917","0.882045447826","F major","0.0489707477391","F major","0.823407828808","1.18811392784","3.61989998817"
"0b098e41-8224-474c-8736-ca9c3413b6be","111.511054993","0.0920713320374","E major","0.0659478902817","F minor","0.478349894285","0.847406625748","4.79445791245"
"0b153831-4458-4362-aa32-2a03fcc943bd","137.155410767","0.849020242691","A# major","0.108910888433","F minor","0.555726706982","1.12997317314","4.82687902451"
"0b0e9e2c-8a4c-47b6-a7ea-b7782b98e9be","123.893966675","0.941888093948","A major","0.0430901274085","A major","0.829578101635","0.926918029785","2.56427574158"
"0b0ff12a-e6f4-4f96-8679-affd9397ecd0","143.849517822","0.291641354561","A minor","0.0843247771263","A minor","0.801736056805","1.03637850285","9.01538658142"
"0b162702-138d-421b-989b-9ed574d194a1","146.560302734","0.458569288254","C# minor","0.0546417608857","C# minor","0.705915033817","1.00600504875","7.82443380356"
"0b17308e-ed5e-4e07-9e38-7e3d27f1d453","99.6817169189","0.814148664474","G# major","0.032502707094","G# minor","0.73152077198","0.981635689735","5.71422863007"
"0b22e79f-ec68-41d7-af4d-2778c8cc0668","91.0201568604","0.482674539089","A major","0.0493895672262","A minor","0.723899245262","1.05390906334","6.4725060463"
"0b174306-acbb-401a-a3d2-dc414ad2bed7","125.315498352","0.426773756742","A minor","0.0361610203981","A minor","0.796761870384","1.01402950287","5.27025270462"
"0b260003-1625-42c3-8489-1e5757a1e8cd","147.957000732","0.946809828281","G major","0.100354611874","C major","0.731826364994","1.34001111984","2.82753944397"
"0b12eb3f-7db3-4d74-840f-eba88fb8b104","125.922187805","0.555630981922","D major","0.0561473183334","D major","0.767339408398","1.12764501572","3.87975955009"
"0b24d56c-9cf8-4f3e-995f-f69715f8d3df","151.614730835","0.928602099419","D# major","0.112420871854","G# major","0.504553377628","1.28918373585","3.40943741798"
"0b3292f6-8f0d-4160-92d3-49348029a619","163.757522583","0.889503240585","F minor","0.0941614210606","A# minor","0.636360108852","1.20126676559","2.81083655357"
"0b2cdaaa-e6de-4e12-9468-df312d160f2c","107.924568176","0.885931015015","E minor","0.0746532157063","E minor","0.727761030197","1.0935819149","3.47275900841"
"0b3904e8-4b1e-46f7-ad2d-b0512e98e8d2","151.083999634","0.962137877941","D minor","0.0958877429366","F major","0.475848853588","1.0972481966","1.62509381771"
"0b3fe0a9-aebb-4a50-acdb-681760c4ceb8","125.923072815","0.862316846848","A minor","0.0870159417391","A minor","0.768525063992","1.04738247395","3.43461441994"
"0b394522-bdca-4164-89de-1eb9aaf21343","139.441085815","0.947097122669","G major","0.0759521201253","G major","0.889725804329","1.28216671944","2.28970146179"
